majorSeq,major,salary,employment,job,qualifications,chunk_field,chunk_text
10117,응용소프트웨어공학과,224.2,<strong>60</strong> % 이상,"가상현실전문가, 모바일앱개발자, 의료정보시스템개발자, 시스템소프트웨어개발자, 디지털영상처리전문가, 웹프로그래머, 음성처리전문가, 응용소프트웨어개발자","3D프린터개발산업기사, e-TestProfessional, IEQ(인터넷윤리자격), PCMaster(정비사), RFID기술자격검정, SQL, SW테스트전문가(CSTS), 네트워크관리사, 데이터분석, 데이터아키텍처, 디지털정보활용능력(DIAT), 디지털포렌식전문가, 리눅스마스터, 소프트웨어자산관리사(C-SAM), 전자계산기기사, 정보기술자격(ITQ)시험, 정보기술프로젝트관리전문가(IT-PMP), 정보시스템감리사, 정보처리기사, 정보통신기사, 컴퓨터활용능력",summary,"하루 중 스마트폰상에서 앱이나 모바일 웹을 이용하지 않은 적이 있었나요? 지금 이 순간에도 모바일 앱스토어에는 편리하고 강력한 기능을 가진 유용한 앱들이 쉴 새 없이 등록되고 있습니다. 응용소프트웨어공학과는 PC, 모바일, 스마트 TV, 웨어러블 컴퓨터, 키오스크 등 각종 하드웨어에서 작동되는 응용소프트웨어를 개발하고, 이를 운용하는 데 필요한 지식을 배우는 학과입니다. 응용소프트웨어 분야의 새로운 개발 방법 도입과 혁신적인 기술을 두려워하지 않고 창의적으로 발전시킬 수 있는 인재를 양성하는 데 교육 목표를 두고 있습니다."
10117,응용소프트웨어공학과,224.2,<strong>60</strong> % 이상,"가상현실전문가, 모바일앱개발자, 의료정보시스템개발자, 시스템소프트웨어개발자, 디지털영상처리전문가, 웹프로그래머, 음성처리전문가, 응용소프트웨어개발자","3D프린터개발산업기사, e-TestProfessional, IEQ(인터넷윤리자격), PCMaster(정비사), RFID기술자격검정, SQL, SW테스트전문가(CSTS), 네트워크관리사, 데이터분석, 데이터아키텍처, 디지털정보활용능력(DIAT), 디지털포렌식전문가, 리눅스마스터, 소프트웨어자산관리사(C-SAM), 전자계산기기사, 정보기술자격(ITQ)시험, 정보기술프로젝트관리전문가(IT-PMP), 정보시스템감리사, 정보처리기사, 정보통신기사, 컴퓨터활용능력",interest,"컴퓨터, 게임, 스마트 워치, 각종 IT기술이 접목된 장치 등의 기능을 익히고 조작하는 것을 좋아하는 사람에게 유리합니다. 새로운 분야에 대한 호기심이 많고 다양한 기능을 가진 소프트웨어나 게임 등을 개발하는 일이므로 창의력과 논리력이 필요합니다."
10117,응용소프트웨어공학과,224.2,<strong>60</strong> % 이상,"가상현실전문가, 모바일앱개발자, 의료정보시스템개발자, 시스템소프트웨어개발자, 디지털영상처리전문가, 웹프로그래머, 음성처리전문가, 응용소프트웨어개발자","3D프린터개발산업기사, e-TestProfessional, IEQ(인터넷윤리자격), PCMaster(정비사), RFID기술자격검정, SQL, SW테스트전문가(CSTS), 네트워크관리사, 데이터분석, 데이터아키텍처, 디지털정보활용능력(DIAT), 디지털포렌식전문가, 리눅스마스터, 소프트웨어자산관리사(C-SAM), 전자계산기기사, 정보기술자격(ITQ)시험, 정보기술프로젝트관리전문가(IT-PMP), 정보시스템감리사, 정보처리기사, 정보통신기사, 컴퓨터활용능력",property,"클라우드 컴퓨팅, 인공지능, 블록체인, 사물인터넷, 무인자동차, 드론, 가상현실 및 증강현실, 등 IT와 관련된 정보기술은 빠른 속도로 끊임없이 발전하고 있습니다. 다양한 분야에서 응용소프트웨어의 비중이 계속 증가하고 있어 응용소프트웨어공학의 전망도 밝을 것으로 예상됩니다."
486,인터넷정보학과,230.4,<strong>60</strong> % 이상,"IT컨설턴트, MIS전문가(경영정보시스템개발자), 개인미디어콘텐츠제작자(크리에이터), 고객관리시스템(CRM)전문가, 디지털큐레이터, 빌딩정보모델링(BIM)전문가, 사이버교육운영자, 아이티(IT)교육강사, 아이티(IT)기술영업원, 웹마스터, 웹접근성컨설턴트, 웹프로듀서, 의료정보시스템개발자, 인터넷게임중독치료전문가, 정보보호전문가, 정보시스템운영자, 정보중개인, 정보통신관련관리자, 정보통신컨설턴트, 통신엔지니어","3D프린터개발산업기사, e-TestProfessional, IEQ(인터넷윤리자격), PCMaster(정비사), RFID기술자격검정, SQL, SW테스트전문가(CSTS), 네트워크관리사, 데이터분석, 데이터아키텍처, 디지털정보활용능력(DIAT), 디지털포렌식전문가, 리눅스마스터, 소프트웨어자산관리사(C-SAM), 전자계산기기사, 정보기술자격(ITQ)시험, 정보기술프로젝트관리전문가(IT-PMP), 정보시스템감리사, 정보처리기사, 정보통신기사, 컴퓨터활용능력",summary,"인터넷을 흔히 정보의 바다라고 하는데 이제는 정보의 우주라고 해도 되지 않을까요? 하루에도 셀수 없는 정도의 정보가 인터넷을 통해 전송되고 이용되고 있습니다. 인터넷 정보 산업은 정치, 사회, 문화와 관련이 깊고 경제 발전의 원동력이 되는 산업입니다. 인터넷 정보학에 필요한 정보처리, 데이터 구조, 정보보호, 웹프로그래밍 등에 대한 이론과 최신 방법론에 대해 배웁니다. 인터넷 정보학과는 우리나라 IT와 정보통신산업을 주도할 인재를 양성하는 것에 교육목표를 두고 있습니다"
486,인터넷정보학과,230.4,<strong>60</strong> % 이상,"IT컨설턴트, MIS전문가(경영정보시스템개발자), 개인미디어콘텐츠제작자(크리에이터), 고객관리시스템(CRM)전문가, 디지털큐레이터, 빌딩정보모델링(BIM)전문가, 사이버교육운영자, 아이티(IT)교육강사, 아이티(IT)기술영업원, 웹마스터, 웹접근성컨설턴트, 웹프로듀서, 의료정보시스템개발자, 인터넷게임중독치료전문가, 정보보호전문가, 정보시스템운영자, 정보중개인, 정보통신관련관리자, 정보통신컨설턴트, 통신엔지니어","3D프린터개발산업기사, e-TestProfessional, IEQ(인터넷윤리자격), PCMaster(정비사), RFID기술자격검정, SQL, SW테스트전문가(CSTS), 네트워크관리사, 데이터분석, 데이터아키텍처, 디지털정보활용능력(DIAT), 디지털포렌식전문가, 리눅스마스터, 소프트웨어자산관리사(C-SAM), 전자계산기기사, 정보기술자격(ITQ)시험, 정보기술프로젝트관리전문가(IT-PMP), 정보시스템감리사, 정보처리기사, 정보통신기사, 컴퓨터활용능력",interest,"인터넷이나 컴퓨터를 다루기 좋아하고, 새로운 정보를 인터넷을 통해 검색하고 찾는 일을 좋아하는 사람에게 유리합니다. 인터넷기술은 기본적으로 각종 서버와 시스템에 대한 이해와 지식이 필요하고, 데이터 구조나 정보보호 등의 각종 구조와 절차를 이해할 수 있는 논리적인 사고능력도 필요합니다."
486,인터넷정보학과,230.4,<strong>60</strong> % 이상,"IT컨설턴트, MIS전문가(경영정보시스템개발자), 개인미디어콘텐츠제작자(크리에이터), 고객관리시스템(CRM)전문가, 디지털큐레이터, 빌딩정보모델링(BIM)전문가, 사이버교육운영자, 아이티(IT)교육강사, 아이티(IT)기술영업원, 웹마스터, 웹접근성컨설턴트, 웹프로듀서, 의료정보시스템개발자, 인터넷게임중독치료전문가, 정보보호전문가, 정보시스템운영자, 정보중개인, 정보통신관련관리자, 정보통신컨설턴트, 통신엔지니어","3D프린터개발산업기사, e-TestProfessional, IEQ(인터넷윤리자격), PCMaster(정비사), RFID기술자격검정, SQL, SW테스트전문가(CSTS), 네트워크관리사, 데이터분석, 데이터아키텍처, 디지털정보활용능력(DIAT), 디지털포렌식전문가, 리눅스마스터, 소프트웨어자산관리사(C-SAM), 전자계산기기사, 정보기술자격(ITQ)시험, 정보기술프로젝트관리전문가(IT-PMP), 정보시스템감리사, 정보처리기사, 정보통신기사, 컴퓨터활용능력",property,"인터넷 정보학과에서는 인터넷 기본개념 및 원리 특성에 대한 기본이론 뿐만 아니라 인터넷 정보보안 및 정보 보호 기술과 방법에 대해서도 배우게 됩니다. 사물인터넷, 클라우드 시스템, 블록체인, 핀테크 등 정보 기술이 점차 발전하면서 정보보안의 중요성도 커지고 있습니다."
442,자동차공학과,237,<strong>60</strong> % 이상,"기계공학기술자ㆍ연구원, 메카트로닉공학기술자, 무인자동차엔지니어, 자동차공학기술자, 자동차디자이너, 자동차정비원, 자동차조립원, 전기자동차연구원, 카레이서","그린전동자동차기사, 금속기사, 일반기계기사, 자동차보수도장기능사, 자동차정비기능장, 자동차정비기사, 자동차차체수리기능사, 전기기사, 전자기사",summary,"휘발유나 가스를 이용하는 자동차 한 대를 만들기 위해서는 약 2만 5,000여 개의 크고 작은 부품이 필요합니다. 자동차공학과는 휘발유, 디젤, 가스, 하이브리드, 전기, 수소 자동차 등을 만들기 위한 필요한 통신, 각종 재료, 기계, 전기, 전자 등의 분야를 복합적으로 공부하는 학과입니다. 자동차공학과는 자동차 설계와 제조, 조립 등 생산 과정에서 생기는 다양한 문제들을 분석하고 해결 할 수 있는 전문가를 양성하는데 목표를 두고 있습니다."
442,자동차공학과,237,<strong>60</strong> % 이상,"기계공학기술자ㆍ연구원, 메카트로닉공학기술자, 무인자동차엔지니어, 자동차공학기술자, 자동차디자이너, 자동차정비원, 자동차조립원, 전기자동차연구원, 카레이서","그린전동자동차기사, 금속기사, 일반기계기사, 자동차보수도장기능사, 자동차정비기능장, 자동차정비기사, 자동차차체수리기능사, 전기기사, 전자기사",interest,"평소 자동차에 대한 관심을 가지고 있거나 자동차와 관련된 전기, 기계, 화학, 전자 등 다양한 분야에 호기심이 있으면 좋습니다. 
수학, 물리와 같은 과목을 잘하고, 자동차와 관련된 다양한 문제를 논리적으로 생각하는 논리력과 창의적으로 문제 해결방법을 찾을 수 있는 창의력이 필요합니다."
442,자동차공학과,237,<strong>60</strong> % 이상,"기계공학기술자ㆍ연구원, 메카트로닉공학기술자, 무인자동차엔지니어, 자동차공학기술자, 자동차디자이너, 자동차정비원, 자동차조립원, 전기자동차연구원, 카레이서","그린전동자동차기사, 금속기사, 일반기계기사, 자동차보수도장기능사, 자동차정비기능장, 자동차정비기사, 자동차차체수리기능사, 전기기사, 전자기사",property,"자동차산업은 기술 및 산업의 발전에 영향을 많이 받는 분야입니다. 최근에는 화석연료(석유, 가스)를 이용한 내연기관 자동차 이외에 전기 자동차, 수소 자동차, 자율주행 자동차(커넥티드 카), 플라잉 카 등 새로운 형태의 자동차가 개발되고 있습니다. 앞으로도 첨단 기술을 이용한 다양한 종류의 자동차가 지속적으로 개발될 것으로 예상되어 자동차공학 분야는 지속적인 수요가 있을 것으로 예상됩니다."
456,재료공학과,216.9,<strong>60</strong> % 이상,"섬유공학기술자, 재료공학기술자, 3D프린팅전문가, 금속재료공학시험원, 나노공학기술자, 스마트의류개발자","3D프린터개발산업기사, 금속기사, 금속재료기사, 섬유기사, 의류기사",summary,"인간의 역사를 말할 때 석기 시대, 청동기 시대, 철기 시대라고 한번 씩은 들어본 기억이 있지 않나요? 대표적인 시대의 이름 앞에 재료 이름이 붙여질 정도로 재료는 사람들의 생활에 중요한 역할을 하고 있습니다. 재료공학과는 재료, 금속, 바이오 등 각종 재료의 기능과 특징에 대해서 공부하고, 재료의 개발, 가공, 제조하는 기술에 대한 이론과 실습을 통해 배우는 학과입니다."
456,재료공학과,216.9,<strong>60</strong> % 이상,"섬유공학기술자, 재료공학기술자, 3D프린팅전문가, 금속재료공학시험원, 나노공학기술자, 스마트의류개발자","3D프린터개발산업기사, 금속기사, 금속재료기사, 섬유기사, 의류기사",interest,"각종 재료에 대한 관심과 화학, 물리, 수학 등의 기초 과학 과목에 관심이 많고 좋아하는 사람에게 유리합니다.
재료공학 분야는 각종 실험ㆍ 실습을하는 경우가 많으므로 꼼꼼한 성격을 가지거나 각종 사물에 대한 호기심과 분석 능력, 이를 다른 분야에 적용할 수 있는지에 대한 응용력과 창의력이 요구됩니다."
